User-ID,Location,Age
141994,"lawrenceville, georgia, usa",30.0
142005,"athens, alabama, usa",46.0
142017,"louisville, kentucky, usa",32.0
142024,"st albert, alberta, canada",61.0
142026,"milwaukee, wisconsin, usa",32.0
142028,"walnut ridge, ,",17.0
142039,"saint louis, missouri, usa",50.0
142041,"crystal lake, ,",32.0
142062,"san jose, california, usa",41.0
142065,"charleston, south carolina,",59.0
142076,"gonic, new hampshire, usa",27.0
142090,"sofia, n/a, bulgaria",33.0
142093,"storm lake, iowa, usa",32.0
142103,"san diego, california, usa",36.0
142110,"wichita, kansas, usa",32.0
142121,"waipahu, hawaii, usa",33.0
142129,"calgary, alberta, canada",32.0
142134,"orangevale, california, usa",32.0
142143,"melbourne, victoria, australia",32.0
142212,"fairfield, connecticut, usa",64.0
142256,"winfield, alberta, canada",52.0
142398,"elgin, illinois, usa",39.0
142444,"orlando, florida, usa",35.0
142454,"wien, wien, austria",33.0
142468,"madison, alabama, usa",32.0
142479,"portland, maine, usa",32.0
142523,"maple ridge, british columbia, canada",43.0
142524,"detroit, michigan, usa",36.0
142555,"belfast, northern ireland, united kingdom",32.0
142556,"lisboa, lisboa, portugal",29.0
142579,"apex, north carolina, usa",32.0
142584,"hot springs, arkansas, usa",21.0
142600,"waipah, hawaii, usa",59.0
142623,"big sky, montana, usa",32.0
142649,"paris, ile de france, france",27.0
142661,"austin, texas, usa",32.0
142671,"montrose, colorado, usa",59.0
142672,"london, ontario, canada",30.0
142674,"prague, bohemia, czech republic",24.0
142680,"chicago, illinois, usa",26.0
142691,"barnegat, new jersey, usa",31.0
142715,"wasilla, alaska, usa",35.0
142735,"keyser, west virginia, usa",18.0
142745,"kyoto, kyoto, japan",38.0
142766,"martinez, georgia, usa",32.0
142772,"new westminster, british columbia, canada",33.0
142801,"manhattan, kansas, usa",17.0
142823,"san diego, california, australia",29.0
142826,"brookline, massachusetts, usa",26.0
142861,"los angeles, california, usa",32.0
142904,"port townsend, washington, usa",34.0
142973,"toronto, ontario, canada",8.0
142974,"winnipeg, manitoba, canada",25.0
142978,"vancouver, washington, usa",36.0
143009,"west salem, ohio, usa",30.0
143011,"calgary, alberta, canada",32.0
143103,"bremerhaven, bremen, germany",34.0
143134,"marion, arkansas, usa",27.0
143163,"weaverville, california, usa",26.0
143175,"blythewood, south carolina, usa",28.0
143211,"greenbelt, maryland, usa",32.0
143214,"melbourne, victoria, australia",47.0
143236,"maryland heights, missouri, usa",46.0
143246,"st. peters, missouri, usa",12.0
143253,"dyersburg, tennessee, usa",27.0
143264,"somerville, massachusetts, usa",32.0
143294,"st. louis, missouri, usa",42.0
143302,"vallejo, california,",31.0
143349,"new orleans, louisiana, usa",27.0
143350,"duxbury, massachusetts, usa",32.0
143384,"endicott, new york, usa",32.0
143388,"las vegas, nevada, usa",32.0
143405,"simcoe, ontario, canada",26.0
143409,"friendswood, texas, usa",32.0
143415,"bellingham, washington, usa",50.0
143427,"savannah, georgia, usa",24.0
143429,"portland, oregon, usa",49.0
143435,"n/a, n/a, albania",32.0
143497,"oakland, california, usa",36.0
143569,"burnaby, british columbia, canada",45.0
143594,"washington, missouri, usa",55.0
143609,"seattle, washington, usa",32.0
143629,"waukesha, wisconsin, usa",32.0
143636,"new york, new york, usa",32.0
143646,"san francisco, california, usa",32.0
143668,"binghamton, new york, usa",33.0
143685,"river falls, wisconsin, usa",56.0
143695,"islip, new york, usa",50.0
143715,"chicago, illinois, usa",32.0
143743,"phoenix, arizona, usa",32.0
143792,"nottingham, england, united kingdom",25.0
143809,"evanston, illinois, usa",21.0
143837,"san antonio, texas, usa",28.0
143875,"albuquerque, new mexico, usa",29.0
143908,"edmonton, alberta, canada",29.0
143909,"wuppertal, nordrhein-westfalen, germany",26.0
143939,"ellensburg, washington, usa",32.0
143964,"chardon, ohio, usa",26.0
143965,"glenview, illinois, usa",31.0
143968,"wesley chapel, florida, usa",39.0
143976,"grand blanc, michigan, usa",42.0
144017,"caldwell, idaho, usa",32.0
144038,"columbia, missouri, usa",49.0
144062,"stow, massachusetts, usa",16.0
144107,"toronto, ontario, canada",32.0
144110,"tulsa, oklahoma, usa",23.0
144114,"virginia beach, virginia, usa",49.0
144131,"croydon, victoria, australia",39.0
144134,"highlands ranch, colorado, usa",32.0
144151,"harrison, tennessee, usa",32.0
144162,"tacoma, washington, usa",35.0
144194,"magnolia, new jersey, usa",21.0
144219,"lafayette, indiana, usa",32.0
144223,"east hartford, connecticut, usa",20.0
144229,"edmonton, alberta, canada",25.0
144241,"vancouver, washington, usa",33.0
144255,"riedstadt, hessen, germany",32.0
144256,"picayune, mississippi, usa",33.0
144262,"jacksonville, florida, usa",32.0
144315,"tempe, arizona, usa",32.0
144316,"pasadena, california, usa",39.0
144318,"grimes, iowa, usa",32.0
144348,"lake mary, florida, usa",31.0
144395,"webster, texas,",32.0
144433,"portland, oregon, usa",32.0
144455,"summerville, south carolina, usa",40.0
144478,"galveston, texas, usa",39.0
144486,"jacksonville, florida, usa",38.0
144502,"williamsburg, virginia, usa",40.0
144512,"watertown, massachusetts, usa",32.0
144516,"norman, oklahoma, usa",41.0
144531,"pleasanton, california, usa",37.0
144534,"chicago, illinois, usa",32.0
144549,"chicago, illinois, usa",32.0
144555,"northbrook, illinois, usa",37.0
144585,"ourense, ourense, spain",28.0
144619,"albany, oregon, usa",32.0
144667,"seattle, washington, usa",32.0
144699,"st. albert, alberta, canada",32.0
144707,"tucson, arizona, usa",23.0
144718,"ollon, vaud, switzerland",26.0
144727,"chesapeake, virginia, usa",45.0
144729,"manchester, new hampshire, usa",32.0
144745,"santiago, n/a, chile",3.0
144771,"casey,il, illinois, usa",62.0
144785,"seattle, washington, usa",32.0
144799,"simi valley, california, usa",32.0
144828,"college station, texas, usa",32.0
144899,"lewisville, texas, usa",32.0
144910,"colorado springs, colorado, usa",32.0
144925,"morro bay, california, usa",32.0
144943,"santa fe, new mexico, usa",32.0
144967,"hamilton, ontario, canada",32.0
144978,"elk grove, california, usa",41.0
144997,"keene, new hampshire, usa",31.0
145003,"new york, new york, usa",34.0
145032,"talala, oklahoma, usa",50.0
145053,"huntsville, alabama, usa",32.0
145064,"auckland, n/a, new zealand",22.0
145109,"barcelona, barcelona, spain",45.0
145145,"barcelona, barcelona, spain",25.0
145161,"leicester, england, united kingdom",38.0
145165,"sydney, new south wales, australia",38.0
145190,"novara, piemonte, italy",22.0
145198,"houston, texas, usa",28.0
145218,"newbridge, kildare, ireland",40.0
145234,"orlando, florida, usa",52.0
145239,"victoria, british columbia, canada",27.0
145247,"great falls, montana, usa",54.0
145369,"winnemucca, nevada, usa",32.0
145374,"san leandro, california, usa",31.0
145412,"parsippany, new jersey, usa",60.0
145431,"lake forest, florida, usa",33.0
145449,"virginia beach, virginia, usa",32.0
145451,"winter haven, florida, usa",63.0
145543,"aston, pennsylvania, usa",28.0
145546,"acton, massachusetts, usa",37.0
145558,"paris, , france",30.0
145614,"st. clairsville, ohio, usa",41.0
145619,"middletown, connecticut, usa",36.0
145641,"madison, new jersey, usa",32.0
145644,"miri, sarawak, malaysia",24.0
145657,"nashville, tennessee, usa",52.0
145728,"woodside, california, usa",52.0
145737,"elmhurst, illinois, usa",40.0
145752,"chatsworth, california, usa",32.0
145783,"olympia, , usa",67.0
145861,"rochester, new york, usa",39.0
145867,"london, england, united kingdom",23.0
145885,"clinton, maine, usa",24.0
145887,"federal way, washington, usa",32.0
145898,"manchester, england, united kingdom",22.0
145947,"san antonio, texas, usa",41.0
145961,"bolingbrook, illinois, usa",51.0
145976,"st. ann, missouri, usa",36.0
146025,"van nuys, california, usa",42.0
146026,"anthem, arizona, usa",25.0
146057,"bryant, alabama, usa",32.0
146061,"cairo, n/a, egypt",32.0
146078,"augusta, georgia,",42.0
146081,"covington, louisiana, usa",40.0
146083,"madison, alabama, usa",29.0
146090,"fredericton, ,",32.0
146106,"watertown, massachusetts, usa",32.0
146110,"hgfhgf, georgia, bahrain",32.0
146113,"cary, north carolina, usa",32.0
146118,"san antonio, texas, usa",59.0
146175,"orlando, florida, usa",27.0
146197,"florissant, missouri, usa",39.0
146207,"lubbock, texas, usa",36.0
146208,"scottsdale, arizona, usa",33.0
146230,"bourbonnais, ,",49.0
146261,"lloret de mar, girona, spain",37.0
146266,"tuscola, illinois, usa",48.0
146279,"camdenton, missouri, usa",42.0
146281,"fremont, california, usa",28.0
146298,"strasbourg, alsace, france",25.0
146319,"swarthmore, pennsylvania, usa",37.0
146321,"vancouver, british columbia, canada",32.0
146345,"seattle, washington, usa",47.0
146348,"tigard, oregon, usa",32.0
146386,"palmdale, california, usa",14.0
146407,"fence, wisconsin, usa",32.0
146421,"spotswood, victoria, australia",44.0
146428,"esquimalt, british columbia, canada",32.0
146466,"indianapolis, indiana, usa",14.0
146468,"lumberton, north carolina, usa",56.0
146517,"istanbul, istanbul, turkey",22.0
146530,"chapel hill, north carolina, usa",32.0
146564,"bardstown, kentucky, usa",43.0
146573,"tucson, arizona, usa",45.0
146616,"olympia, washington, usa",57.0
146641,"tampa, florida, usa",32.0
146649,"madrid, madrid, spain",26.0
146699,"hillsborough, new jersey, usa",32.0
146709,"dallas, texas, usa",32.0
146722,"sindelfingen, baden-wuerttemberg, germany",28.0
146734,"pasadena, california, usa",37.0
146778,"fredericton, new brunswick, canada",32.0
146781,"bethesda, maryland, usa",52.0
146803,"n/a, n/a, usa",32.0
146804,"n/a, n/a,",32.0
146855,"fargo, north dakota, usa",32.0
146874,"lilburn, georgia, usa",32.0
146890,"carlsbad, california, usa",64.0
146900,"bartlett, illinois, usa",32.0
146932,"miami, florida, usa",30.0
147045,"saint paul, minnesota, usa",28.0
147101,"annapolis, maryland, usa",26.0
147141,"portland, oregon, usa",21.0
147156,"redhill, surrey, united kingdom",42.0
147166,"london, england, united kingdom",38.0
147210,"plattsmouth, nebraska, usa",32.0
147218,"douglasville, georgia, usa",33.0
147224,"mechanicsburg, pennsylvania, usa",41.0
147307,"larkspur, colorado, usa",48.0
147385,"jersey city, new jersey, usa",32.0
147396,"san francisco, california, usa",34.0
147404,"somerville, massachusetts, usa",27.0
147414,"central, wisconsin, usa",42.0
147420,"cassadaga, new york, usa",53.0
147451,"herne bay, england, united kingdom",37.0
147462,"hassall grove, new south wales, australia",36.0
147475,"lexington, kentucky, usa",57.0
147492,"landing, new jersey, usa",27.0
147513,"ottawa, ontario, canada",29.0
147522,"montreal, quebec, canada",33.0
147528,"regina, saskatchewan, canada",32.0
147616,"kanata, ontario, canada",30.0
147649,"paris, n/a, france",25.0
147678,"austin, texas, usa",36.0
147680,"cary, ,",76.0
147686,"farmingdale, new york, usa",34.0
147687,"cary, north carolina, usa",17.0
147688,"hot springs, arkansas, usa",45.0
147744,"bay area, california, usa",32.0
147752,"downers grove, illinois, usa",27.0
147762,"san francisco, california, usa",32.0
147764,"honolulu, hawaii, usa",29.0
147781,"toronto, ontario, canada",34.0
147800,"monmouth, maine, usa",41.0
147803,"birmingham, england, united kingdom",64.0
147839,"mokena, illinois, usa",47.0
147847,"greenville, illinois, usa",32.0
147851,"buffalo, texas, usa",22.0
147900,"pocomoke city, maryland, usa",32.0
147947,"ottawa, ontario, canada",32.0
147965,"lake wales, florida, usa",32.0
147975,"escondido, california, usa",32.0
147978,"fort worth, texas, usa",37.0
148028,"decatur, texas, usa",32.0
148030,"los angeles, california, usa",32.0
148052,"calgary, alberta, canada",32.0
148053,"dover, new hampshire, usa",26.0
148121,"atlanta, georgia, usa",34.0
148123,"calgary, alberta, canada",28.0
148124,"somerville, massachusetts, usa",26.0
148133,"hierden, gelderland, netherlands",26.0
148142,"kent, england, united kingdom",21.0
148153,"groningen, groningen, netherlands",26.0
148154,"madrid, madrid, spain",23.0
148157,"durham, north carolina, usa",43.0
148158,"amherst, new york, usa",32.0
148191,"portland, oregon, usa",42.0
148192,"san diego, california, usa",50.0
148199,"toronto, ontario, canada",50.0
148220,"braunschweig, niedersachsen, germany",24.0
148239,"courtenay, british columbia, canada",32.0
148258,"toronto, ontario, canada",32.0
148263,"washington, illinois, usa",34.0
148314,"calgary, alberta, canada",29.0
148344,"concord, ohio, usa",79.0
148408,"el segundo, california, usa",32.0
148514,"barstow, california, usa",32.0
148539,"mead, washington, usa",32.0
148559,"omaha, nebraska, usa",32.0
148586,"vancouver, british columbia, canada",32.0
148590,"thunder bay, ontario, canada",49.0
148632,"new york, ,",32.0
148653,"phoenix, arizona, usa",63.0
148662,"taft, california, usa",25.0
148695,"palm desert, california, usa",26.0
148712,"homer, alaska, usa",32.0
148731,"calgary, alberta, canada",17.0
148744,"campbellsport, wisconsin, usa",67.0
148782,"nanaimo, british columbia, canada",32.0
148798,"webster, florida, usa",54.0
148804,"los angeles, california, usa",32.0
148847,"webster, new york, usa",34.0
148898,"holiday, florida, usa",24.0
148928,"santa monica, ,",32.0
148929,"norfolk, virginia, usa",59.0
148934,"brooklyn, new york, usa",31.0
148962,"collegeville, pennsylvania, usa",54.0
148965,"harrisonville, missouri, usa",33.0
148966,"barstow, california, usa",35.0
148973,"st. peters, missouri, usa",44.0
149035,"burnaby, british columbia, canada",32.0
149043,"sonoma, california, usa",55.0
149061,"poolesville, maryland, usa",32.0
149069,"struthers, ohio, usa",30.0
149071,"nekoosa, wisconsin, usa",49.0
149084,"germantown, maryland, usa",32.0
149120,"hillsdale, michigan, usa",32.0
149136,"springfield, missouri, usa",32.0
149140,"brockport, new york, usa",44.0
149152,"hinckley, minnesota, usa",32.0
149204,"lincoln, nebraska, usa",32.0
149206,"west hollywood, california, usa",32.0
149231,"gladstone, oregon,",32.0
149250,"columbia, maryland, usa",32.0
149259,"staten island, new york, usa",49.0
149325,"chicago, illinois, usa",32.0
149366,"tampa, florida, usa",32.0
149373,"menlo park, california, usa",32.0
149400,"westlake village, california, usa",48.0
149421,"nitra, n/a, slovakia",32.0
149483,"houston, texas, usa",25.0
149484,"harrison township, michigan, usa",23.0
149510,"berlin, berlin, germany",41.0
149511,"berlin, berlin, germany",32.0
149589,"ribeirão preto, são paulo, brazil",29.0
149598,"newnan, georgia, usa",41.0
149647,"madrid, madrid, spain",27.0
149661,"ventura, california, usa",32.0
149690,"logan city, queensland, australia",35.0
149802,"bethlehem, connecticut, usa",33.0
149810,"springfield, illinois, usa",32.0
149825,"pomona, california, usa",73.0
149838,"lancaster, ohio, usa",48.0
149843,"tacoma, washington, usa",60.0
149893,"apo, new york,",25.0
149907,"hendersonville, north carolina, usa",42.0
149908,"hull, england, united kingdom",29.0
149909,"sungai petani, kedah, malaysia",22.0
149934,"chicago, illinois, usa",44.0
149985,"chicago, illinois, usa",34.0
150000,"north royalton, ohio, usa",32.0
150042,"menlo park, california, usa",32.0
150067,"akron, ohio, usa",29.0
150088,"buffalo, new york, usa",29.0
150124,"york, nebraska, usa",30.0
150275,"dunedin, otago, new zealand",66.0
150297,"tampere, pirkanmaa, finland",24.0
150316,"olive branch, mississippi, usa",55.0
150327,"lombard, , usa",32.0
150350,"new lenox, illinois, usa",37.0
150364,"santo domingo, n/a, dominican republic",36.0
150429,"austin, texas, usa",32.0
150458,"squamish, british columbia, canada",60.0
150482,"katsuyama, fukui, japan",24.0
150498,"cumberland, maryland, usa",38.0
150516,"hague, saskatchewan, canada",29.0
150554,"roanoke, virginia, usa",15.0
150555,"oak park, illinois, usa",32.0
150561,"bodegraven, zuid-holland, netherlands",33.0
150587,"iowa city, iowa, usa",61.0
150627,"sacramento, california, usa",24.0
150657,"catskill, new york, usa",26.0
150661,"scottsdale, arizona, usa",36.0
150663,"nightsky, oregon, usa",24.0
150695,"pittsburgh, pennsylvania, usa",33.0
150697,"moorefield, ontario, canada",41.0
150762,"barcelona, barcelona, spain",29.0
150767,"bethany, connecticut, usa",56.0
150814,"greenwood, south carolina, usa",42.0
150890,"decorah, iowa, usa",19.0
150894,"grand rapids, michigan, usa",32.0
150896,"vancouver, washington, usa",30.0
150911,"southern pines, north carolina, usa",35.0
150932,"somewhere in, indiana, usa",32.0
150942,"lancaster, pennsylvania, usa",39.0
150960,"goose creek, s. carolina, usa",32.0
150966,"plainfield, illinois, usa",37.0
150968,"manchester, new hampshire, usa",47.0
